# GAP_VERSION=4.16.0
# SMALLGRP_VERSION=1.5.4
# Q_ORDER=64
# Q_ID=211
# STRUCTURE=C2 x ((C4 x C4) : C2)
# Q_PC_RELATIVE_ORDERS=2,2,2,2,2,2
# COVER_ORDER=8192
# PC_CONVERSION_KERNEL_ORDER=1
# COVER_TO_Q_KERNEL_ORDER=128
# COVER_KERNEL_CENTRAL=true
# COVER_KERNEL_IN_DERIVED=true
# EXTERIOR_ORDER=512
# EXTERIOR_RELATIVE_ORDERS=2,2,2,4,4,4
# ACTION_COUNT=13
# AUTOMORPHISM_GENERATOR_COUNT=13
# COMMUTATOR_ROW_COUNT=64
ACTIONS
action_index	image_vectors	q_conjugation
47	1,1,0,0,1,1	0,0,0,0,0,0;0,0,0,3,0,2;0,0,0,3,2,2;0,0,0,0,3,2;1,1,0,0,0,0;0,0,0,2,0,0;0,0,0,0,2,0;0,0,0,2,2,0;0,0,0,3,1,2;1,1,0,3,0,2;0,0,0,1,0,2;0,0,0,3,2,2;0,0,0,3,3,2;1,1,0,3,2,2;0,0,0,1,2,2;0,0,0,3,0,2;1,1,0,0,3,2;0,0,0,2,3,2;0,0,0,0,1,2;1,1,0,2,0,0;1,1,0,0,2,0;0,0,0,2,2,0;0,0,0,2,1,2;1,1,0,2,2,0;0,0,0,0,2,0;0,0,0,2,0,0;1,1,0,3,1,2;0,0,0,1,1,2;0,0,0,3,3,2;1,1,0,1,0,2;1,1,0,3,2,2;0,0,0,1,2,2;1,1,0,3,3,2;0,0,0,1,3,2;0,0,0,3,1,2;1,1,0,1,2,2;1,1,0,3,0,2;0,0,0,1,0,2;1,1,0,2,3,2;1,1,0,0,1,2;0,0,0,2,1,2;1,1,0,2,2,0;1,1,0,2,1,2;0,0,0,0,1,2;0,0,0,2,3,2;1,1,0,0,2,0;1,1,0,2,0,0;0,0,0,0,0,0;1,1,0,1,1,2;1,1,0,3,3,2;0,0,0,1,3,2;1,1,0,1,2,2;1,1,0,1,3,2;1,1,0,3,1,2;0,0,0,1,1,2;1,1,0,1,0,2;1,1,0,2,1,2;1,1,0,0,1,2;1,1,0,2,3,2;0,0,0,0,3,2;1,1,0,0,0,0;1,1,0,1,3,2;1,1,0,1,1,2;1,1,0,0,3,2
48	1,0,1,1,1,0	0,0,0,0,0,0;1,0,0,2,0,1;0,1,0,3,3,3;0,0,1,0,2,1;1,0,1,0,0,0;0,0,0,2,2,2;0,0,0,0,0,2;1,1,0,1,1,2;1,0,1,2,2,2;0,0,1,2,0,1;1,0,0,0,2,3;1,0,0,2,0,3;0,1,1,3,3,2;1,1,1,3,3,3;0,1,0,1,1,1;0,1,0,3,3,1;1,0,0,0,2,1;0,0,1,2,0,3;0,0,1,0,2,3;1,0,1,2,2,2;1,0,1,0,0,2;0,0,0,2,2,0;1,1,1,1,1,1;0,1,1,1,1,2;1,1,0,3,3,0;1,1,0,1,1,0;0,0,0,2,2,2;1,0,1,0,0,0;1,0,1,2,2,0;0,0,1,0,2,3;0,0,1,2,0,3;1,0,0,0,2,1;1,1,0,3,3,2;0,1,1,1,1,0;0,1,1,3,3,0;1,1,1,1,1,1;1,1,1,3,3,1;0,1,0,1,1,3;1,0,0,2,0,3;1,0,0,0,2,3;0,0,1,2,0,1;1,0,1,2,2,0;0,1,0,1,1,1;1,1,1,3,3,3;1,1,1,1,1,3;0,1,1,3,3,0;0,1,1,1,1,0;1,1,0,3,3,2;0,0,0,0,0,0;0,0,0,2,2,0;1,0,1,0,0,2;0,0,1,0,2,1;1,1,0,1,1,0;1,1,0,3,3,0;0,1,1,1,1,2;1,1,1,1,1,3;1,0,0,2,0,1;0,1,0,3,3,3;0,1,0,1,1,3;1,1,1,3,3,1;0,1,1,3,3,2;0,0,0,0,0,2;1,1,0,1,1,2;0,1,0,3,3,1
49	1,0,1,1,0,1	0,0,0,0,0,0;1,0,0,0,0,3;0,1,0,3,1,1;0,0,1,0,0,3;1,0,1,0,0,0;0,0,0,2,2,2;0,0,0,0,0,2;1,1,0,3,3,2;1,0,1,0,0,2;0,0,1,0,0,3;1,0,0,2,2,1;1,0,0,0,0,1;0,1,1,3,3,2;1,1,1,3,1,1;0,1,0,1,3,3;0,1,0,3,1,3;1,0,0,0,0,3;0,0,1,2,2,1;0,0,1,0,0,1;1,0,1,2,2,2;1,0,1,0,0,2;0,0,0,2,2,0;1,1,1,3,1,3;0,1,1,3,3,2;1,1,0,1,1,0;1,1,0,3,3,0;0,0,0,0,0,2;1,0,1,2,2,0;1,0,1,0,0,0;0,0,1,2,2,1;0,0,1,0,0,1;1,0,0,2,2,3;1,1,0,3,3,2;0,1,1,1,1,0;0,1,1,3,3,0;1,1,1,1,3,3;1,1,1,3,1,3;0,1,0,1,3,1;1,0,0,2,2,1;1,0,0,0,0,1;0,0,1,2,2,3;1,0,1,2,2,0;0,1,0,3,1,3;1,1,1,1,3,1;1,1,1,3,1,1;0,1,1,1,1,0;0,1,1,3,3,0;1,1,0,1,1,2;0,0,0,2,2,0;0,0,0,0,0,0;1,0,1,2,2,2;0,0,1,2,2,3;1,1,0,1,1,0;1,1,0,3,3,0;0,1,1,1,1,2;1,1,1,1,3,1;1,0,0,2,2,3;0,1,0,1,3,1;0,1,0,3,1,1;1,1,1,1,3,3;0,1,1,1,1,2;0,0,0,2,2,2;1,1,0,1,1,2;0,1,0,1,3,3
50	1,0,1,0,1,1	0,0,0,0,0,0;0,0,0,2,0,3;0,0,0,3,1,1;0,0,0,0,2,1;1,0,1,0,0,0;0,0,0,2,2,2;0,0,0,0,0,2;0,0,0,1,3,2;0,0,0,2,2,0;1,0,1,2,0,3;0,0,0,0,2,1;0,0,0,2,0,1;0,0,0,3,1,0;1,0,1,3,1,1;0,0,0,1,3,3;0,0,0,3,1,3;1,0,1,0,2,1;0,0,0,2,0,3;0,0,0,0,2,3;1,0,1,2,2,2;1,0,1,0,0,2;0,0,0,2,2,0;0,0,0,1,3,1;1,0,1,1,3,2;0,0,0,3,1,0;0,0,0,1,3,0;1,0,1,2,2,0;0,0,0,0,0,2;0,0,0,2,2,2;1,0,1,0,2,1;1,0,1,2,0,1;0,0,0,0,2,3;1,0,1,3,1,0;0,0,0,1,3,2;0,0,0,3,1,2;1,0,1,1,3,3;1,0,1,3,1,3;0,0,0,1,3,1;1,0,1,2,0,3;1,0,1,0,2,3;0,0,0,2,0,1;1,0,1,2,2,0;1,0,1,1,3,1;0,0,0,3,1,3;0,0,0,1,3,3;1,0,1,3,1,0;1,0,1,1,3,0;0,0,0,3,1,2;1,0,1,0,0,2;1,0,1,2,2,2;0,0,0,0,0,0;1,0,1,0,2,3;1,0,1,1,3,2;1,0,1,3,1,2;0,0,0,1,3,0;1,0,1,1,3,1;1,0,1,2,0,1;1,0,1,3,1,3;1,0,1,1,3,3;0,0,0,3,1,1;1,0,1,3,1,2;1,0,1,0,0,0;1,0,1,1,3,0;1,0,1,3,1,1
51	1,0,0,1,1,1	0,0,0,0,0,0;1,0,0,2,0,2;0,1,0,3,2,2;0,0,1,0,2,1;1,0,0,0,0,0;0,0,0,2,0,0;0,0,0,0,0,2;1,1,0,1,2,0;1,0,1,2,2,3;0,0,0,2,0,2;1,0,0,0,0,2;1,0,0,2,0,0;0,1,1,3,2,1;1,1,0,3,2,2;0,1,0,1,2,2;0,1,0,3,2,0;1,0,1,0,2,1;0,0,1,2,2,1;0,0,1,0,2,3;1,0,0,2,0,0;1,0,0,0,0,2;0,0,0,2,0,2;1,1,1,1,2,3;0,1,0,1,2,0;1,1,0,3,2,0;1,1,0,1,2,2;0,0,1,2,2,3;1,0,1,0,2,3;1,0,1,2,2,1;0,0,0,0,0,2;0,0,0,2,0,0;1,0,0,0,0,0;1,1,1,3,2,1;0,1,1,1,2,1;0,1,1,3,2,3;1,1,0,1,2,2;1,1,0,3,2,0;0,1,0,1,2,0;1,0,1,2,2,1;1,0,1,0,2,3;0,0,1,2,2,3;1,0,0,2,0,2;0,1,1,1,2,3;1,1,1,3,2,3;1,1,1,1,2,1;0,1,0,3,2,0;0,1,0,1,2,2;1,1,0,3,2,2;0,0,1,0,2,3;0,0,1,2,2,1;1,0,1,0,2,1;0,0,0,0,0,0;1,1,1,1,2,1;1,1,1,3,2,3;0,1,1,1,2,3;1,1,0,1,2,0;1,0,1,2,2,3;0,1,1,3,2,3;0,1,1,1,2,1;1,1,1,3,2,1;0,1,0,3,2,2;0,0,1,0,2,1;1,1,1,1,2,3;0,1,1,3,2,1
52	0,1,1,1,1,0	0,0,0,0,0,0;1,0,0,3,2,3;0,1,0,0,1,1;0,0,1,0,1,1;0,1,1,0,0,0;0,0,0,0,2,2;0,0,0,0,2,2;1,1,0,3,1,2;1,0,1,3,1,2;1,1,1,3,2,3;1,0,0,3,0,1;1,0,0,3,0,1;0,1,1,0,2,2;0,0,1,0,1,1;0,1,0,0,3,3;0,1,0,0,3,3;0,1,0,0,1,1;0,0,1,0,3,3;0,0,1,0,3,3;0,1,1,0,2,2;0,1,1,0,2,2;0,0,0,0,0,0;1,1,1,3,0,1;1,0,1,3,1,2;1,1,0,3,3,0;1,1,0,3,3,0;1,1,0,3,1,2;1,0,1,3,3,0;1,0,1,3,3,0;1,1,1,3,0,1;1,1,1,3,0,1;1,0,0,3,2,3;0,0,0,0,2,2;0,1,1,0,0,0;0,1,1,0,0,0;0,0,1,0,3,3;0,0,1,0,3,3;0,1,0,0,1,1;0,1,0,0,3,3;0,1,0,0,3,3;0,0,1,0,1,1;0,1,1,0,0,0;1,0,0,3,0,1;1,1,1,3,2,3;1,1,1,3,2,3;1,0,1,3,3,0;1,0,1,3,3,0;1,1,0,3,1,2;1,1,0,3,3,0;1,1,0,3,3,0;1,0,1,3,1,2;1,1,1,3,2,3;0,0,0,0,0,0;0,0,0,0,0,0;0,1,1,0,2,2;0,0,1,0,1,1;0,1,0,0,1,1;1,0,0,3,2,3;1,0,0,3,2,3;1,1,1,3,0,1;1,0,1,3,1,2;1,1,0,3,1,2;0,0,0,0,2,2;1,0,0,3,0,1
53	0,1,1,1,0,1	0,0,0,0,0,0;1,0,0,1,2,1;0,1,0,0,3,3;0,0,1,0,3,3;0,1,1,0,0,0;0,0,0,0,2,2;0,0,0,0,2,2;1,1,0,1,3,2;1,0,1,1,3,2;1,1,1,1,2,1;1,0,0,1,0,3;1,0,0,1,0,3;0,1,1,0,2,2;0,0,1,0,3,3;0,1,0,0,1,1;0,1,0,0,1,1;0,1,0,0,3,3;0,0,1,0,1,1;0,0,1,0,1,1;0,1,1,0,2,2;0,1,1,0,2,2;0,0,0,0,0,0;1,1,1,1,0,3;1,0,1,1,3,2;1,1,0,1,1,0;1,1,0,1,1,0;1,1,0,1,3,2;1,0,1,1,1,0;1,0,1,1,1,0;1,1,1,1,0,3;1,1,1,1,0,3;1,0,0,1,2,1;0,0,0,0,2,2;0,1,1,0,0,0;0,1,1,0,0,0;0,0,1,0,1,1;0,0,1,0,1,1;0,1,0,0,3,3;0,1,0,0,1,1;0,1,0,0,1,1;0,0,1,0,3,3;0,1,1,0,0,0;1,0,0,1,0,3;1,1,1,1,2,1;1,1,1,1,2,1;1,0,1,1,1,0;1,0,1,1,1,0;1,1,0,1,3,2;1,1,0,1,1,0;1,1,0,1,1,0;1,0,1,1,3,2;1,1,1,1,2,1;0,0,0,0,0,0;0,0,0,0,0,0;0,1,1,0,2,2;0,0,1,0,3,3;0,1,0,0,3,3;1,0,0,1,2,1;1,0,0,1,2,1;1,1,1,1,0,3;1,0,1,1,3,2;1,1,0,1,3,2;0,0,0,0,2,2;1,0,0,1,0,3
54	0,1,1,0,1,1	0,0,0,0,0,0;0,0,0,3,2,1;0,0,0,0,3,3;0,0,0,0,1,1;0,1,1,0,0,0;0,0,0,0,2,2;0,0,0,0,2,2;0,0,0,3,3,2;0,0,0,3,1,0;0,1,1,3,2,1;0,0,0,3,0,3;0,0,0,3,0,3;0,0,0,0,0,0;0,1,1,0,3,3;0,0,0,0,1,1;0,0,0,0,1,1;0,1,1,0,1,1;0,0,0,0,3,3;0,0,0,0,3,3;0,1,1,0,2,2;0,1,1,0,2,2;0,0,0,0,0,0;0,0,0,3,2,1;0,1,1,3,3,2;0,0,0,3,1,0;0,0,0,3,1,0;0,1,1,3,1,0;0,0,0,3,3,2;0,0,0,3,3,2;0,1,1,3,0,3;0,1,1,3,0,3;0,0,0,3,2,1;0,1,1,0,0,0;0,0,0,0,2,2;0,0,0,0,2,2;0,1,1,0,1,1;0,1,1,0,1,1;0,0,0,0,3,3;0,1,1,0,3,3;0,1,1,0,3,3;0,0,0,0,1,1;0,1,1,0,0,0;0,1,1,3,2,1;0,0,0,3,0,3;0,0,0,3,0,3;0,1,1,3,1,0;0,1,1,3,1,0;0,0,0,3,3,2;0,1,1,3,3,2;0,1,1,3,3,2;0,0,0,3,1,0;0,1,1,3,2,1;0,1,1,0,2,2;0,1,1,0,2,2;0,0,0,0,0,0;0,1,1,0,3,3;0,1,1,0,1,1;0,1,1,3,0,3;0,1,1,3,0,3;0,0,0,3,2,1;0,1,1,3,3,2;0,1,1,3,1,0;0,1,1,0,0,0;0,1,1,3,2,1
55	0,1,0,1,1,1	0,0,0,0,0,0;1,0,0,3,0,2;0,1,0,0,2,2;0,0,1,0,1,1;0,1,0,0,0,0;0,0,0,0,0,0;0,0,0,0,2,2;1,1,0,3,2,0;1,0,1,3,3,1;1,1,0,3,0,2;1,0,0,3,0,2;1,0,0,3,2,0;0,1,1,0,3,3;0,0,0,0,2,2;0,1,0,0,2,2;0,1,0,0,0,0;0,1,1,0,1,1;0,0,1,0,1,1;0,0,1,0,3,3;0,1,0,0,0,0;0,1,0,0,2,2;0,0,0,0,2,2;1,1,1,3,1,3;1,0,0,3,2,0;1,1,0,3,2,0;1,1,0,3,0,2;1,1,1,3,3,1;1,0,1,3,3,1;1,0,1,3,1,3;1,1,0,3,0,2;1,1,0,3,2,0;1,0,0,3,2,0;0,0,1,0,3,3;0,1,1,0,3,3;0,1,1,0,1,1;0,0,0,0,2,2;0,0,0,0,0,0;0,1,0,0,0,0;0,1,1,0,1,1;0,1,1,0,3,3;0,0,1,0,3,3;0,1,0,0,2,2;1,0,1,3,1,3;1,1,1,3,1,3;1,1,1,3,3,1;1,0,0,3,2,0;1,0,0,3,0,2;1,1,0,3,0,2;1,1,1,3,3,1;1,1,1,3,1,3;1,0,1,3,1,3;1,1,0,3,2,0;0,0,1,0,3,3;0,0,1,0,1,1;0,1,1,0,1,1;0,0,0,0,0,0;0,1,1,0,3,3;1,0,1,3,1,3;1,0,1,3,3,1;1,1,1,3,3,1;1,0,0,3,0,2;1,1,1,3,1,3;0,0,1,0,1,1;1,0,1,3,3,1
56	0,0,1,1,1,1	0,0,0,0,0,0;1,0,0,2,0,3;0,1,0,0,3,3;0,0,1,0,2,2;0,0,1,0,0,0;0,0,0,0,2,2;0,0,0,0,0,0;1,1,0,2,1,0;1,0,1,2,2,1;1,0,1,2,0,3;1,0,0,2,2,1;1,0,0,2,0,3;0,1,1,0,1,1;0,1,1,0,3,3;0,1,0,0,1,1;0,1,0,0,3,3;0,0,0,0,2,2;0,0,1,0,0,0;0,0,1,0,2,2;0,0,1,0,2,2;0,0,1,0,0,0;0,0,0,0,2,2;1,1,1,2,3,2;1,1,1,2,1,0;1,1,0,2,3,2;1,1,0,2,1,0;1,0,0,2,2,1;1,0,1,2,0,3;1,0,1,2,2,1;1,0,1,2,2,1;1,0,1,2,0,3;1,0,0,2,2,1;0,1,0,0,1,1;0,1,1,0,3,3;0,1,1,0,1,1;0,1,1,0,1,1;0,1,1,0,3,3;0,1,0,0,1,1;0,0,0,0,0,0;0,0,0,0,2,2;0,0,1,0,0,0;0,0,1,0,2,2;1,1,0,2,3,2;1,1,1,2,1,0;1,1,1,2,3,2;1,1,1,2,3,2;1,1,1,2,1,0;1,1,0,2,3,2;1,0,0,2,0,3;1,0,0,2,2,1;1,0,1,2,0,3;1,0,1,2,2,1;0,1,0,0,3,3;0,1,0,0,1,1;0,1,1,0,3,3;0,1,1,0,1,1;0,0,0,0,0,0;1,1,0,2,1,0;1,1,0,2,3,2;1,1,1,2,1,0;1,1,1,2,3,2;1,0,0,2,0,3;0,1,0,0,3,3;1,1,0,2,1,0
57	1,1,1,1,1,0	0,0,0,0,0,0;1,0,0,3,2,3;0,1,0,3,3,3;0,0,1,0,3,2;1,1,1,0,0,0;0,0,0,2,2,2;0,0,0,0,2,0;1,1,0,2,3,0;1,0,1,3,3,3;0,1,1,3,2,3;1,0,0,1,0,1;1,0,0,3,0,3;0,1,1,3,0,3;1,0,1,3,3,3;0,1,0,1,1,1;0,1,0,3,1,3;1,1,0,0,3,2;0,0,1,2,1,0;0,0,1,0,1,2;1,1,1,2,2,2;1,1,1,0,2,0;0,0,0,2,0,2;1,1,1,2,2,2;0,0,1,2,3,0;1,1,0,0,1,2;1,1,0,2,1,0;0,1,0,3,3,3;1,0,1,1,1,1;1,0,1,3,1,3;0,1,1,1,0,1;0,1,1,3,0,3;1,0,0,1,2,1;1,0,0,3,0,3;0,1,1,1,2,1;0,1,1,3,2,3;1,0,1,1,1,1;1,0,1,3,1,3;0,1,0,1,3,1;1,1,0,2,1,0;1,1,0,0,1,2;0,0,1,2,3,0;1,1,1,2,0,2;0,0,0,2,2,2;1,1,1,0,0,0;1,1,1,2,0,2;0,0,1,0,1,2;0,0,1,2,1,0;1,1,0,0,3,2;0,1,0,1,1,1;0,1,0,3,1,3;1,0,1,1,3,1;0,1,1,1,2,1;1,0,0,1,2,1;1,0,0,3,2,3;0,1,1,1,0,1;1,0,1,1,3,1;1,1,0,2,3,0;0,0,0,0,0,0;0,0,0,2,0,2;1,1,1,0,2,0;0,0,1,0,3,2;0,1,0,1,3,1;1,0,0,1,0,1;0,0,0,0,2,0
58	1,1,1,1,0,1	0,0,0,0,0,0;1,0,0,1,2,1;0,1,0,3,1,1;0,0,1,0,1,0;1,1,1,0,0,0;0,0,0,2,2,2;0,0,0,0,2,0;1,1,0,0,1,0;1,0,1,1,1,3;0,1,1,1,2,1;1,0,0,3,0,3;1,0,0,1,0,1;0,1,1,3,0,3;1,0,1,3,1,1;0,1,0,1,3,3;0,1,0,3,3,1;1,1,0,0,1,0;0,0,1,2,3,2;0,0,1,0,3,0;1,1,1,2,2,2;1,1,1,0,2,0;0,0,0,2,0,2;1,1,1,0,2,0;0,0,1,0,1,0;1,1,0,2,3,2;1,1,0,0,3,0;0,1,0,1,1,3;1,0,1,3,3,1;1,0,1,1,3,3;0,1,1,3,0,3;0,1,1,1,0,1;1,0,0,3,2,3;1,0,0,3,0,3;0,1,1,1,2,1;0,1,1,3,2,3;1,0,1,1,3,3;1,0,1,3,3,1;0,1,0,1,1,3;1,1,0,2,3,2;1,1,0,0,3,0;0,0,1,2,1,2;1,1,1,2,0,2;0,0,0,0,2,0;1,1,1,2,0,2;1,1,1,0,0,0;0,0,1,2,3,2;0,0,1,0,3,0;1,1,0,2,1,2;0,1,0,3,3,1;0,1,0,1,3,3;1,0,1,3,1,1;0,1,1,3,2,3;1,0,0,1,2,1;1,0,0,3,2,3;0,1,1,1,0,1;1,0,1,1,1,3;1,1,0,2,1,2;0,0,0,2,0,2;0,0,0,0,0,0;1,1,1,2,2,2;0,0,1,2,1,2;0,1,0,3,1,1;1,0,0,1,0,1;0,0,0,2,2,2
59	1,1,1,0,1,1	0,0,0,0,0,0;0,0,0,3,2,1;0,0,0,3,1,1;0,0,0,0,3,2;1,1,1,0,0,0;0,0,0,2,2,2;0,0,0,0,2,0;0,0,0,2,1,0;0,0,0,3,3,1;1,1,1,3,2,1;0,0,0,1,0,3;0,0,0,3,0,1;0,0,0,3,2,1;1,1,1,3,1,1;0,0,0,1,3,3;0,0,0,3,3,1;1,1,1,0,3,2;0,0,0,2,1,0;0,0,0,0,1,2;1,1,1,2,2,2;1,1,1,0,2,0;0,0,0,2,0,2;0,0,0,2,0,2;1,1,1,2,1,0;0,0,0,0,3,2;0,0,0,2,3,0;1,1,1,3,3,1;0,0,0,1,1,3;0,0,0,3,1,1;1,1,1,1,0,3;1,1,1,3,0,1;0,0,0,1,2,3;1,1,1,3,2,1;0,0,0,1,0,3;0,0,0,3,0,1;1,1,1,1,3,3;1,1,1,3,3,1;0,0,0,1,1,3;1,1,1,2,1,0;1,1,1,0,1,2;0,0,0,2,3,0;1,1,1,2,0,2;1,1,1,2,0,2;0,0,0,0,2,0;0,0,0,2,2,2;1,1,1,0,3,2;1,1,1,2,3,0;0,0,0,0,1,2;1,1,1,1,1,3;1,1,1,3,1,1;0,0,0,1,3,3;1,1,1,1,2,3;1,1,1,1,0,3;1,1,1,3,0,1;0,0,0,1,2,3;1,1,1,1,1,3;1,1,1,2,3,0;1,1,1,0,2,0;1,1,1,2,2,2;0,0,0,0,0,0;1,1,1,0,1,2;1,1,1,1,3,3;1,1,1,1,2,3;1,1,1,0,0,0
60	1,1,0,1,1,1	0,0,0,0,0,0;1,0,0,3,0,2;0,1,0,3,2,2;0,0,1,0,3,2;1,1,0,0,0,0;0,0,0,2,0,0;0,0,0,0,2,0;1,1,0,2,2,0;1,0,1,3,1,2;0,1,0,3,0,2;1,0,0,1,0,2;1,0,0,3,2,2;0,1,1,3,3,2;1,0,0,3,2,2;0,1,0,1,2,2;0,1,0,3,0,2;1,1,1,0,3,2;0,0,1,2,3,2;0,0,1,0,1,2;1,1,0,2,0,0;1,1,0,0,2,0;0,0,0,2,2,0;1,1,1,2,1,2;0,0,0,2,2,0;1,1,0,0,2,0;1,1,0,2,0,0;0,1,1,3,1,2;1,0,1,1,1,2;1,0,1,3,3,2;0,1,0,1,0,2;0,1,0,3,2,2;1,0,0,1,2,2;1,0,1,3,3,2;0,1,1,1,3,2;0,1,1,3,1,2;1,0,0,1,2,2;1,0,0,3,0,2;0,1,0,1,0,2;1,1,1,2,3,2;1,1,1,0,1,2;0,0,1,2,1,2;1,1,0,2,2,0;0,0,1,2,1,2;1,1,1,0,1,2;1,1,1,2,3,2;0,0,0,0,2,0;0,0,0,2,0,0;1,1,0,0,0,0;0,1,1,1,1,2;0,1,1,3,3,2;1,0,1,1,3,2;0,1,0,1,2,2;1,0,1,1,3,2;1,0,1,3,1,2;0,1,1,1,1,2;1,0,0,1,0,2;1,1,1,2,1,2;0,0,1,0,1,2;0,0,1,2,3,2;1,1,1,0,3,2;0,0,0,0,0,0;0,1,1,1,3,2;1,0,1,1,1,2;0,0,1,0,3,2
61	1,0,1,1,1,1	0,0,0,0,0,0;1,0,0,2,0,3;0,1,0,3,1,1;0,0,1,0,2,1;1,0,1,0,0,0;0,0,0,2,2,2;0,0,0,0,0,2;1,1,0,1,3,2;1,0,1,2,2,0;0,0,1,2,0,3;1,0,0,0,2,1;1,0,0,2,0,1;0,1,1,3,1,0;1,1,1,3,1,1;0,1,0,1,3,3;0,1,0,3,1,3;1,0,0,0,2,1;0,0,1,2,0,3;0,0,1,0,2,3;1,0,1,2,2,2;1,0,1,0,0,2;0,0,0,2,2,0;1,1,1,1,3,1;0,1,1,1,3,2;1,1,0,3,1,0;1,1,0,1,3,0;0,0,0,2,2,0;1,0,1,0,0,2;1,0,1,2,2,2;0,0,1,0,2,1;0,0,1,2,0,1;1,0,0,0,2,3;1,1,0,3,1,0;0,1,1,1,3,2;0,1,1,3,1,2;1,1,1,1,3,3;1,1,1,3,1,3;0,1,0,1,3,1;1,0,0,2,0,3;1,0,0,0,2,3;0,0,1,2,0,1;1,0,1,2,2,0;0,1,0,1,3,1;1,1,1,3,1,3;1,1,1,1,3,3;0,1,1,3,1,0;0,1,1,1,3,0;1,1,0,3,1,2;0,0,0,0,0,2;0,0,0,2,2,2;1,0,1,0,0,0;0,0,1,0,2,3;1,1,0,1,3,2;1,1,0,3,1,2;0,1,1,1,3,0;1,1,1,1,3,1;1,0,0,2,0,1;0,1,0,3,1,3;0,1,0,1,3,3;1,1,1,3,1,1;0,1,1,3,1,2;0,0,0,0,0,0;1,1,0,1,3,0;0,1,0,3,1,1
62	0,1,1,1,1,1	0,0,0,0,0,0;1,0,0,3,2,1;0,1,0,0,3,3;0,0,1,0,1,1;0,1,1,0,0,0;0,0,0,0,2,2;0,0,0,0,2,2;1,1,0,3,3,2;1,0,1,3,1,0;1,1,1,3,2,1;1,0,0,3,0,3;1,0,0,3,0,3;0,1,1,0,0,0;0,0,1,0,3,3;0,1,0,0,1,1;0,1,0,0,1,1;0,1,0,0,1,1;0,0,1,0,3,3;0,0,1,0,3,3;0,1,1,0,2,2;0,1,1,0,2,2;0,0,0,0,0,0;1,1,1,3,2,1;1,0,1,3,3,2;1,1,0,3,1,0;1,1,0,3,1,0;1,1,0,3,1,0;1,0,1,3,3,2;1,0,1,3,3,2;1,1,1,3,0,3;1,1,1,3,0,3;1,0,0,3,2,1;0,0,0,0,0,0;0,1,1,0,2,2;0,1,1,0,2,2;0,0,1,0,1,1;0,0,1,0,1,1;0,1,0,0,3,3;0,1,0,0,3,3;0,1,0,0,3,3;0,0,1,0,1,1;0,1,1,0,0,0;1,0,0,3,2,1;1,1,1,3,0,3;1,1,1,3,0,3;1,0,1,3,1,0;1,0,1,3,1,0;1,1,0,3,3,2;1,1,0,3,3,2;1,1,0,3,3,2;1,0,1,3,1,0;1,1,1,3,2,1;0,0,0,0,2,2;0,0,0,0,2,2;0,1,1,0,0,0;0,0,1,0,3,3;0,1,0,0,1,1;1,0,0,3,0,3;1,0,0,3,0,3;1,1,1,3,2,1;1,0,1,3,3,2;1,1,0,3,1,0;0,0,0,0,0,0;1,0,0,3,2,1
63	1,1,1,1,1,1	0,0,0,0,0,0;1,0,0,3,2,1;0,1,0,3,1,1;0,0,1,0,3,2;1,1,1,0,0,0;0,0,0,2,2,2;0,0,0,0,2,0;1,1,0,2,1,0;1,0,1,3,3,1;0,1,1,3,2,1;1,0,0,1,0,3;1,0,0,3,0,1;0,1,1,3,2,1;1,0,1,3,1,1;0,1,0,1,3,3;0,1,0,3,3,1;1,1,0,0,3,2;0,0,1,2,1,0;0,0,1,0,1,2;1,1,1,2,2,2;1,1,1,0,2,0;0,0,0,2,0,2;1,1,1,2,0,2;0,0,1,2,1,0;1,1,0,0,3,2;1,1,0,2,3,0;0,1,0,3,3,1;1,0,1,1,1,3;1,0,1,3,1,1;0,1,1,1,0,3;0,1,1,3,0,1;1,0,0,1,2,3;1,0,0,3,2,1;0,1,1,1,0,3;0,1,1,3,0,1;1,0,1,1,3,3;1,0,1,3,3,1;0,1,0,1,1,3;1,1,0,2,1,0;1,1,0,0,1,2;0,0,1,2,3,0;1,1,1,2,0,2;0,0,0,2,0,2;1,1,1,0,2,0;1,1,1,2,2,2;0,0,1,0,3,2;0,0,1,2,3,0;1,1,0,0,1,2;0,1,0,1,1,3;0,1,0,3,1,1;1,0,1,1,3,3;0,1,1,1,2,3;1,0,0,1,0,3;1,0,0,3,0,1;0,1,1,1,2,3;1,0,1,1,1,3;1,1,0,2,3,0;0,0,0,0,2,0;0,0,0,2,2,2;1,1,1,0,0,0;0,0,1,0,1,2;0,1,0,1,3,3;1,0,0,1,2,3;0,0,0,0,0,0
AUTOMORPHISMS
automorphism_index	q_permutation
1	0,1,3,12,4,6,21,8,22,9,11,31,15,16,18,40,32,34,54,20,41,5,25,26,28,50,42,44,59,30,51,10,36,2,14,39,56,17,53,62,33,19,46,7,24,49,61,27,58,63,43,29,13,35,37,38,52,23,45,47,48,57,55,60
2	0,1,12,3,4,21,6,22,8,9,31,11,15,32,54,34,16,40,18,41,20,5,25,42,59,44,26,50,28,51,30,10,36,14,2,62,53,33,56,39,17,19,46,24,7,63,58,43,61,49,27,29,35,13,37,52,38,45,23,47,57,48,55,60
