# GAP_VERSION=4.16.0
# SMALLGRP_VERSION=1.5.4
# SCOPE=single_group_counterexample_only
# MINIMALITY_CLAIM=false
small_group_order	small_group_id	structure_description	element_count	multiplication_table	target_serial	target_gap_string	target_order	centralizer_positions	centralizer_order	centralizer_index	centralizer_abelian
48	15	(C3 x D8) : C2	48	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48;2,1,7,8,9,10,3,4,5,6,18,19,20,21,22,23,24,11,12,13,14,15,16,17,32,33,34,35,36,37,38,25,26,27,28,29,30,31,43,44,45,46,39,40,41,42,48,47;3,18,1,11,12,13,21,19,32,33,4,5,6,25,26,27,28,2,8,36,7,34,43,44,14,15,16,17,39,40,41,9,10,22,46,20,45,48,29,30,31,47,23,24,37,35,42,38;4,21,25,5,14,15,18,2,8,36,3,11,39,1,16,29,30,19,32,33,9,10,22,46,12,13,26,47,6,31,42,7,34,43,44,23,24,37,27,28,40,17,20,45,48,38,41,35;5,9,12,14,1,16,19,21,2,23,25,3,27,4,29,6,31,32,7,34,8,36,10,38,11,39,13,41,15,42,17,18,43,20,45,22,46,24,26,47,28,30,33,48,35,37,40,44;6,24,13,15,16,17,35,37,38,2,26,27,28,29,30,31,1,44,45,7,46,8,9,10,39,40,41,3,42,4,5,48,18,19,20,21,22,23,47,11,12,14,32,33,34,36,25,43;7,11,2,18,19,20,14,12,25,26,8,9,10,32,33,34,35,1,4,29,3,27,39,40,21,22,23,24,43,44,45,5,6,15,42,13,41,47,36,37,38,48,16,17,30,28,46,31;8,14,32,9,21,22,11,1,4,29,7,18,43,2,23,36,37,12,25,26,5,6,15,42,19,20,33,48,10,38,46,3,27,39,40,16,17,30,34,35,44,24,13,41,47,31,45,28;9,5,19,21,2,23,12,14,1,16,32,7,34,8,36,10,38,25,3,27,4,29,6,31,18,43,20,45,22,46,24,11,39,13,41,15,42,17,33,48,35,37,26,47,28,30,44,40;10,17,20,22,23,24,28,30,31,1,33,34,35,36,37,38,2,40,41,3,42,4,5,6,43,44,45,7,46,8,9,47,11,12,13,14,15,16,48,18,19,21,25,26,27,29,32,39;11,7,14,12,25,26,2,18,19,20,1,4,29,3,27,39,40,8,9,10,32,33,34,35,5,6,15,42,13,41,47,21,22,23,24,43,44,45,16,17,30,28,36,37,38,48,31,46;12,32,5,25,3,27,8,7,18,43,14,1,16,11,39,13,41,9,21,22,19,20,33,48,4,29,6,31,26,47,28,2,23,36,37,34,35,44,15,42,17,40,10,38,46,45,30,24;13,44,6,26,27,28,46,45,48,18,15,16,17,39,40,41,3,24,37,21,35,19,32,33,29,30,31,1,47,11,12,38,2,8,36,7,34,43,42,4,5,25,9,10,22,20,14,23;14,8,11,1,4,29,32,9,21,22,12,25,26,5,6,15,42,7,18,43,2,23,36,37,3,27,39,40,16,17,30,19,20,33,48,10,38,46,13,41,47,31,34,35,44,24,28,45;15,46,39,16,29,30,44,24,37,21,13,26,47,6,31,42,4,45,48,18,38,2,8,36,27,28,40,25,17,5,14,35,19,32,33,9,10,22,41,3,11,1,7,34,43,23,12,20;16,38,27,29,6,31,45,46,24,9,39,13,41,15,42,17,5,48,35,19,37,21,2,23,26,47,28,12,30,14,1,44,32,7,34,8,36,10,40,25,3,4,18,43,20,22,11,33;17,10,28,30,31,1,20,22,23,24,40,41,3,42,4,5,6,33,34,35,36,37,38,2,47,11,12,13,14,15,16,43,44,45,7,46,8,9,25,26,27,29,48,18,19,21,39,32;18,3,21,19,32,33,1,11,12,13,2,8,36,7,34,43,44,4,5,6,25,26,27,28,9,10,22,46,20,45,48,14,15,16,17,39,40,41,23,24,37,35,29,30,31,47,38,42;19,25,9,32,7,34,4,3,11,39,21,2,23,18,43,20,45,5,14,15,12,13,26,47,8,36,10,38,33,48,35,1,16,29,30,27,28,40,22,46,24,44,6,31,42,41,37,17;20,40,10,33,34,35,42,41,47,11,22,23,24,43,44,45,7,17,30,14,28,12,25,26,36,37,38,2,48,18,19,31,1,4,29,3,27,39,46,8,9,32,5,6,15,13,21,16;21,4,18,2,8,36,25,5,14,15,19,32,33,9,10,22,46,3,11,39,1,16,29,30,7,34,43,44,23,24,37,12,13,26,47,6,31,42,20,45,48,38,27,28,40,17,35,41;22,42,43,23,36,37,40,17,30,14,20,33,48,10,38,46,8,41,47,11,31,1,4,29,34,35,44,32,24,9,21,28,12,25,26,5,6,15,45,7,18,2,3,27,39,16,19,13;23,31,34,36,10,38,41,42,17,5,43,20,45,22,46,24,9,47,28,12,30,14,1,16,33,48,35,19,37,21,2,40,25,3,27,4,29,6,44,32,7,8,11,39,13,15,18,26;24,6,35,37,38,2,13,15,16,17,44,45,7,46,8,9,10,26,27,28,29,30,31,1,48,18,19,20,21,22,23,39,40,41,3,42,4,5,32,33,34,36,47,11,12,14,43,25;25,19,4,3,11,39,9,32,7,34,5,14,15,12,13,26,47,21,2,23,18,43,20,45,1,16,29,30,27,28,40,8,36,10,38,33,48,35,6,31,42,41,22,46,24,44,17,37;26,35,29,27,39,40,24,44,45,7,6,15,42,13,41,47,11,37,38,2,48,18,19,20,16,17,30,14,28,12,25,46,8,9,10,32,33,34,31,1,4,3,21,22,23,43,5,36;27,48,16,39,13,41,37,35,44,32,29,6,31,26,47,28,12,38,46,8,45,7,18,43,15,42,17,5,40,25,3,24,9,21,22,19,20,33,30,14,1,11,2,23,36,34,4,10;28,33,17,40,41,3,36,34,43,44,30,31,1,47,11,12,13,10,22,46,20,45,48,18,42,4,5,6,25,26,27,23,24,37,21,35,19,32,14,15,16,39,38,2,8,7,29,9;29,37,26,6,15,42,48,38,46,8,27,39,40,16,17,30,14,35,44,32,24,9,21,22,13,41,47,11,31,1,4,45,7,18,43,2,23,36,28,12,25,5,19,20,33,10,3,34;30,36,47,31,42,4,33,10,22,46,28,40,25,17,5,14,15,34,43,44,23,24,37,21,41,3,11,39,1,16,29,20,45,48,18,38,2,8,12,13,26,6,35,19,32,9,27,7;31,23,41,42,17,5,34,36,10,38,47,28,12,30,14,1,16,43,20,45,22,46,24,9,40,25,3,27,4,29,6,33,48,35,19,37,21,2,11,39,13,15,44,32,7,8,26,18;32,12,8,7,18,43,5,25,3,27,9,21,22,19,20,33,48,14,1,16,11,39,13,41,2,23,36,37,34,35,44,4,29,6,31,26,47,28,10,38,46,45,15,42,17,40,24,30;33,28,36,34,43,44,17,40,41,3,10,22,46,20,45,48,18,30,31,1,47,11,12,13,23,24,37,21,35,19,32,42,4,5,6,25,26,27,38,2,8,7,14,15,16,39,9,29;34,47,23,43,20,45,30,28,40,25,36,10,38,33,48,35,19,31,42,4,41,3,11,39,22,46,24,9,44,32,7,17,5,14,15,12,13,26,37,21,2,18,1,16,29,27,8,6;35,26,24,44,45,7,29,27,39,40,37,38,2,48,18,19,20,6,15,42,13,41,47,11,46,8,9,10,32,33,34,16,17,30,14,28,12,25,21,22,23,43,31,1,4,3,36,5;36,30,33,10,22,46,47,31,42,4,34,43,44,23,24,37,21,28,40,25,17,5,14,15,20,45,48,18,38,2,8,41,3,11,39,1,16,29,35,19,32,9,12,13,26,6,7,27;37,29,48,38,46,8,26,6,15,42,35,44,32,24,9,21,22,27,39,40,16,17,30,14,45,7,18,43,2,23,36,13,41,47,11,31,1,4,19,20,33,10,28,12,25,5,34,3;38,16,45,46,24,9,27,29,6,31,48,35,19,37,21,2,23,39,13,41,15,42,17,5,44,32,7,34,8,36,10,26,47,28,12,30,14,1,18,43,20,22,40,25,3,4,33,11;39,45,15,13,26,47,38,48,35,19,16,29,30,27,28,40,25,46,24,9,44,32,7,34,6,31,42,4,41,3,11,37,21,2,23,18,43,20,17,5,14,12,8,36,10,33,1,22;40,20,42,41,47,11,10,33,34,35,17,30,14,28,12,25,26,22,23,24,43,44,45,7,31,1,4,29,3,27,39,36,37,38,2,48,18,19,5,6,15,13,46,8,9,32,16,21;41,43,31,47,28,12,22,20,33,48,42,17,5,40,25,3,27,23,36,37,34,35,44,32,30,14,1,16,11,39,13,10,38,46,8,45,7,18,4,29,6,26,24,9,21,19,15,2;42,22,40,17,30,14,43,23,36,37,41,47,11,31,1,4,29,20,33,48,10,38,46,8,28,12,25,26,5,6,15,34,35,44,32,24,9,21,3,27,39,16,45,7,18,2,13,19;43,41,22,20,33,48,31,47,28,12,23,36,37,34,35,44,32,42,17,5,40,25,3,27,10,38,46,8,45,7,18,30,14,1,16,11,39,13,24,9,21,19,4,29,6,26,2,15;44,13,46,45,48,18,6,26,27,28,24,37,21,35,19,32,33,15,16,17,39,40,41,3,38,2,8,36,7,34,43,29,30,31,1,47,11,12,9,10,22,20,42,4,5,25,23,14;45,39,38,48,35,19,15,13,26,47,46,24,9,44,32,7,34,16,29,30,27,28,40,25,37,21,2,23,18,43,20,6,31,42,4,41,3,11,8,36,10,33,17,5,14,12,22,1;46,15,44,24,37,21,39,16,29,30,45,48,18,38,2,8,36,13,26,47,6,31,42,4,35,19,32,33,9,10,22,27,28,40,25,17,5,14,7,34,43,23,41,3,11,1,20,12;47,34,30,28,40,25,23,43,20,45,31,42,4,41,3,11,39,36,10,38,33,48,35,19,17,5,14,15,12,13,26,22,46,24,9,44,32,7,1,16,29,27,37,21,2,18,6,8;48,27,37,35,44,32,16,39,13,41,38,46,8,45,7,18,43,29,6,31,26,47,28,12,24,9,21,22,19,20,33,15,42,17,5,40,25,3,2,23,36,34,30,14,1,11,10,4	2	f1	2	1,2,5,9	4	12	true
