# GAP_VERSION=4.16.0
# SMALLGRP_VERSION=1.5.4
# Q_ORDER=108
# Q_ID=41
# CLIQUE_CUTOFF=8
# TARGET_CLIQUE=9
# SCOPE=single_post81_literature_candidate_only
q_order	q_id	structure	cover_order	cover_kernel_order	cover_kernel_central	cover_kernel_in_derived	exterior_order	all_exterior_subgroups	normal_kernel_count	kernel_serial	kernel_order	kernel_index	radical_count	status	witness	adjacency
108	41	C3 x C3 x A4	5832	54	true	true	216	168	84	41	9	24	1	clique_ge_9	102,37,36,89,65,64,14,15,63	0,324517934535962609498780022040112,324513600679008937563420940800264,324439306020798795182000763861124,324518514972789546360395804854242,324518476287152942398407219947474,324517934535962609498780022040112,324518553658426726780956988405560,324518553658426726747971513188020,101129794884214935659549890143730,319119891685390457139073424253938,324513600679008937563420940800264,62866802098527094836297704663436,324518553658426726783151725598698,324518553658426726783147430623194,324439306020798795182000763861124,324518553658426726782881142570982,324518553658426726782606264598486,321982788230339667350090260637682,324518553658426726780956988405560,324518553658426726747971513188020,319119891685390457139073424253938,231323921354706743528009716688882,324518553658426726780956988405560,324517934537290780176039557459900,324513601888824850888942216541690,324518553658131576617380691833850,324518553658426726747971513188020,324439325420354526380578870099446,324518553639537116666120080686070,231323921354706743528009716688882,261735952176945351923320481380748,324518553658426726783151725598698,324518553658426726783147430623194,261735952176945351923320481380748,324518514972799922654235766812654,324518476287173694986067816476638,324518553658422115097000153970682,324518553658426726782881142570982,324518553658426726782606264598486,324518553658352939805761670447094,324518553658426726780956988405560,324517934537290780176039557459900,324518553658131576617380691833850,324518552448910575311777857271802,324518553658426726747971513188020,324518553639537116666120080686070,324518534277834392715017345531894,101129794884214935659549890143730,324518553657098556143280024715196,324513601888824850888942216541690,324518553658131576617380691833850,324518553657098556143280024715196,162061206422927116798167615532542,319131038605094974110209394338814,324518552448910575311777857271802,324439325420354526380578870099446,324518553639537116666120080686070,324518534277834392715017345531894,62866802098527094836297704663436,324518553658416350489595231600622,324518553658405974196053769977822,324518553658422115097000153970682,324518553658416350489595231600622,324518553658405974196053769977822,321983252457932798031262891372542,324518553658352939805761670447094,324518553657098556143280024715196,324518553658131576617380691833850,324518552448910575311777857271802,324518553657098556143280024715196,319131038605094974110209394338814,233247700765864710014736965562366,324513601888824850888942216541690,324518553639537116666120080686070,324518534277834392715017345531894,324439325420354526380578870099446,324517934537290780176039557459900,263671322127388621096904319565310,324507406757906970094831312829438,324518552448910575311777857271802,263671322127388621096904319565310,324507406757906970094831312829438,233247700765864710014736965562366,324518534277834392715017345531894,324518514972799922654235766812654,324518476287173694986067816476638,324518089430911994765533605789694,324518089430911994765533605789694,324517934537290780176039557459900,324507406757906970094831312829438,322594794837377245835942376243198,324513601888824850888942216541690,324507406757906970094831312829438,322594794837377245835942376243198,162061206422927116798167615532542,324439325420354526380578870099446,162061206422927116798167615532542,319131038605094974110209394338814,322594794837377245835942376243198,322594794837377245835942376243198,321983252457932798031262891372542,319131038605094974110209394338814,233247700765864710014736965562366,263671322127388621096904319565310,263671322127388621096904319565310,233247700765864710014736965562366,162061206422927116798167615532542
108	41	C3 x C3 x A4	5832	54	true	true	216	168	84	42	9	24	1	clique_ge_9	63,34,14,17,67,40,36,102,87	0,324517934537290780176039557459900,105739256789625560291209897547466,125488107946231723588763157823302,324518514972789546360395804854242,324518476287152942398407219947474,324517934537290780176039557459900,324517934688259505634630227165046,324517934687226491874166817421050,162061206422927116798167615532542,319131038605094974110209394338814,105739256789625560291209897547466,62866802098527094836297704663436,324518553658426726783151725598698,324518553658426726783147430623194,125488107946231723588763157823302,324518553658426726782881142570982,324518553658426726782606264598486,321982788230339667350090260637682,324517934688407084092999082704894,324517934688407084092999082704894,319131038605094974110209394338814,233247700765864710014736965562366,324517934688407084092999082704894,324517934535962609498780022040112,141971913047552903210073524764662,319446708481476079418799680356342,324517934688407084092999082704894,121615229157164294295233146910714,319438047113847132381777800198138,233247700765864710014736965562366,147046356120760773118276070014926,324518553658426726783151725598698,324518553658426726783147430623194,147046356120760773118276070014926,324518514972799922654235766812654,324518476287173694986067816476638,324518553658422115097000153970682,324518553658426726782881142570982,324518553658426726782606264598486,324518553658352939805761670447094,324517934688259505634630227165046,324517934537290780176039557459900,319447951257513644716598644178942,314377318633455401047104025526270,324517934687226491874166817421050,319447951257513644716598644178942,314377318633455401047104025526270,162061206422927116798167615532542,324517934687226491874166817421050,162259276744210684509211869577214,319447951257513644716598644178942,324517934688259505634630227165046,101129794884214935659549890143730,319119891685390457139073424253938,313107212704297202652946771181558,162259276744210684509211869577214,319447951257513644716598644178942,313723706806672433775668946270202,62866802098527094836297704663436,324518553658416350489595231600622,324518553658405974196053769977822,324518553658422115097000153970682,324518553658416350489595231600622,324518553658405974196053769977822,321983252457932798031262891372542,324518553658352939805761670447094,324517934688259505634630227165046,319446708481476079418799680356342,313107212704297202652946771181558,324517934687226491874166817421050,319131038605094974110209394338814,233247700765864710014736965562366,162259276744210684509211869577214,319438047113847132381777800198138,313723706806672433775668946270202,162259276744210684509211869577214,324517934537290780176039557459900,121615229157164294295233146910714,319438047113847132381777800198138,314377318633455401047104025526270,141971913047552903210073524764662,319446708481476079418799680356342,231323921354706743528009716688882,314377318633455401047104025526270,324518514972799922654235766812654,324518476287173694986067816476638,324518089430911994765533605789694,324518089430911994765533605789694,324517934535962609498780022040112,319446708481476079418799680356342,313107212704297202652946771181558,141971913047552903210073524764662,319438047113847132381777800198138,313723706806672433775668946270202,162061206422927116798167615532542,121615229157164294295233146910714,162061206422927116798167615532542,319131038605094974110209394338814,313723706806672433775668946270202,313107212704297202652946771181558,321983252457932798031262891372542,319119891685390457139073424253938,231323921354706743528009716688882,141971913047552903210073524764662,121615229157164294295233146910714,233247700765864710014736965562366,101129794884214935659549890143730
108	41	C3 x C3 x A4	5832	54	true	true	216	168	84	43	18	12	1	clique_ge_9	96,54,10,95,107,48,94,22,99	0,324518553658426726747971513188020,105739256789625560291209897547466,324439306020798795182000763861124,321982672173429855464124505917378,321982672173429855464124505917378,324518553658426726747971513188020,324518553507310999289526604529278,324517934535962609498780022040112,324439325420354526380578870099446,324518553639537116666120080686070,105739256789625560291209897547466,300350125685800356534478947217102,324518553658422115096987269044170,324518553658422115096987269044170,324439306020798795182000763861124,324518553658352939804937036529606,324518553658352939804937036529606,321982672173429855464124505917378,324518553658278571831030032363262,324518553658426726747971513188020,324518553639537116666120080686070,324518534277834392715017345531894,324518553658278571831030032363262,324517934687226491874166817421050,324236303329469660080459390910462,324201640986823872354669157154814,324518553658426726747971513188020,101129794884214935659549890143730,319119891685390457139073424253938,324518534277834392715017345531894,242789287821506617149006605450830,324518553658422115096987269044170,324518553658422115096987269044170,242789287821506617149006605450830,321983136401054115026759040364494,321983136401054115026759040364494,324518553658422115096987269044170,324518553658352939804937036529606,324518553658352939804937036529606,324518553658352939804937036529606,324518553507310999289526604529278,324518553507310999289526604529278,324517310863794118291537094766590,323248425931414310434802541522942,324517934535962609498780022040112,324518553639537116666120080686070,324518534277834392715017345531894,324439325420354526380578870099446,324517934687226491874166817421050,304156913464963842239965106794494,324517310863794118291537094766590,324518553658278571831030032363262,121615229157164294295233146910714,319438047113847132381777800198138,243388915200728126671989004828670,324439325420354526380578870099446,324518553639537116666120080686070,231323921354706743528009716688882,300350125685800356534478947217102,324518089430880865884909220921294,324518089430880865884909220921294,324518553658422115096987269044170,324518089430880865884909220921294,324518089430880865884909220921294,321983136401054115026759040364494,324518553658352939804937036529606,324518553658278571831030032363262,324201640986823872354669157154814,243388915200728126671989004828670,324517934687226491874166817421050,324201640986823872354669157154814,243388915200728126671989004828670,304156913464963842239965106794494,319119891685390457139073424253938,231323921354706743528009716688882,324439325420354526380578870099446,324518553507310999289526604529278,121615229157164294295233146910714,319438047113847132381777800198138,323248425931414310434802541522942,304156913464963842239965106794494,324517310863794118291537094766590,313723706806672433775668946270202,324518534277834392715017345531894,321983136401054115026759040364494,321983136401054115026759040364494,324518089430880865884909220921294,324518089430880865884909220921294,324517934687226491874166817421050,324517310863794118291537094766590,323248425931414310434802541522942,324236303329469660080459390910462,319438047113847132381777800198138,313723706806672433775668946270202,324236303329469660080459390910462,101129794884214935659549890143730,324236303329469660080459390910462,324201640986823872354669157154814,313723706806672433775668946270202,323248425931414310434802541522942,321983136401054115026759040364494,319438047113847132381777800198138,313723706806672433775668946270202,304156913464963842239965106794494,121615229157164294295233146910714,243388915200728126671989004828670,121615229157164294295233146910714
108	41	C3 x C3 x A4	5832	54	true	true	216	168	84	44	18	12	1	clique_ge_9	94,91,57,106,11,10,97,27,95	0,324517934537290780176039557459900,221320131333201991972206462867402,201645574834598445179922681987014,321982672173429855464124505917378,321982672173429855464124505917378,324517934537290780176039557459900,324518553507310999289526604529278,324518553507310999289526604529278,162061206422927116798167615532542,319131038605094974110209394338814,221320131333201991972206462867402,62866802098527094836297704663436,324518553658422115096987269044170,324518553658422115096987269044170,201645574834598445179922681987014,324518553658352939804937036529606,324518553658352939804937036529606,321982672173429855464124505917378,324518553506130407143261953556470,324518553507163420870739888175098,319131038605094974110209394338814,233247700765864710014736965562366,324518553506130407143261953556470,324517934537290780176039557459900,324236303329469660080459390910462,324201640986823872354669157154814,324518553507163420870739888175098,324236303329469660080459390910462,324201640986823872354669157154814,233247700765864710014736965562366,242789287821506617149006605450830,324518553658422115096987269044170,324518553658422115096987269044170,242789287821506617149006605450830,321983136401054115026759040364494,321983136401054115026759040364494,324518553658422115096987269044170,324518553658352939804937036529606,324518553658352939804937036529606,324518553658352939804937036529606,324518553507310999289526604529278,324517934535962609498780022040112,324191736881231291081237335080950,242735281689429178187129271844854,324518553507310999289526604529278,324200398230265778166998604183546,242118769415977764467646585108474,162061206422927116798167615532542,324518553506130407143261953556470,283755663733161536095981167149046,324191736881231291081237335080950,324518553507163420870739888175098,162061206422927116798167615532542,319131038605094974110209394338814,243388915200728126671989004828670,304038071155079820502458198652922,324200398230265778166998604183546,243388915200728126671989004828670,62866802098527094836297704663436,324518089430880865884909220921294,324518089430880865884909220921294,324518553658422115096987269044170,324518089430880865884909220921294,324518089430880865884909220921294,321983136401054115026759040364494,324518553658352939804937036529606,324518553507163420870739888175098,324201640986823872354669157154814,243388915200728126671989004828670,324518553506130407143261953556470,319119891685390457139073424253938,231323921354706743528009716688882,283755663733161536095981167149046,324201640986823872354669157154814,243388915200728126671989004828670,304038071155079820502458198652922,324517934535962609498780022040112,283755663733161536095981167149046,324191736881231291081237335080950,242735281689429178187129271844854,304038071155079820502458198652922,324200398230265778166998604183546,233247700765864710014736965562366,242118769415977764467646585108474,321983136401054115026759040364494,321983136401054115026759040364494,324518089430880865884909220921294,324518089430880865884909220921294,324517934537290780176039557459900,324200398230265778166998604183546,242118769415977764467646585108474,324236303329469660080459390910462,324191736881231291081237335080950,242735281689429178187129271844854,101129794884214935659549890143730,324236303329469660080459390910462,101129794884214935659549890143730,319119891685390457139073424253938,242735281689429178187129271844854,242118769415977764467646585108474,321983136401054115026759040364494,319131038605094974110209394338814,233247700765864710014736965562366,304038071155079820502458198652922,283755663733161536095981167149046,231323921354706743528009716688882,162061206422927116798167615532542
108	41	C3 x C3 x A4	5832	54	true	true	216	168	84	45	18	12	1	clique_ge_9	97,54,10,92,81,107,95,79,90	0,324518553658426726780956988405560,324513600679008937563420940800264,125488107946231723588763157823302,321982672173429855464124505917378,321982672173429855464124505917378,324518553658426726780956988405560,324517934535962609498780022040112,324518553507310999289526604529278,324513601888824850888942216541690,324518553658131576617380691833850,324513600679008937563420940800264,280749809245405038245375963295566,324518553658422115096987269044170,324518553658422115096987269044170,125488107946231723588763157823302,324518553658352939804937036529606,324518553658352939804937036529606,321982672173429855464124505917378,324518553658426726780956988405560,324518553657245558136537193901950,324518553658131576617380691833850,324518552448910575311777857271802,324518553658426726780956988405560,324517934688259505634630227165046,101129794884214935659549890143730,319119891685390457139073424253938,324518553657245558136537193901950,324236303329469660080459390910462,324201640986823872354669157154814,324518552448910575311777857271802,242789287821506617149006605450830,324518553658422115096987269044170,324518553658422115096987269044170,242789287821506617149006605450830,321983136401054115026759040364494,321983136401054115026759040364494,324518553658422115096987269044170,324518553658352939804937036529606,324518553658352939804937036529606,324518553658352939804937036529606,324517934535962609498780022040112,324518553507310999289526604529278,324518553658131576617380691833850,324518552448910575311777857271802,324518553507310999289526604529278,324508649533353665382153696833534,323864901974280023723296971288574,324513601888824850888942216541690,324518553657245558136537193901950,324513601888824850888942216541690,324518553658131576617380691833850,324517934688259505634630227165046,141971913047552903210073524764662,319446708481476079418799680356342,231323921354706743528009716688882,283948782313176277266243929501694,324508649533353665382153696833534,243388915200728126671989004828670,280749809245405038245375963295566,324518089430880865884909220921294,324518089430880865884909220921294,324518553658422115096987269044170,324518089430880865884909220921294,324518089430880865884909220921294,321983136401054115026759040364494,324518553658352939804937036529606,324517934688259505634630227165046,319119891685390457139073424253938,231323921354706743528009716688882,324518553657245558136537193901950,324201640986823872354669157154814,243388915200728126671989004828670,324513601888824850888942216541690,324201640986823872354669157154814,243388915200728126671989004828670,283948782313176277266243929501694,324518553507310999289526604529278,283948782313176277266243929501694,324508649533353665382153696833534,324518552448910575311777857271802,141971913047552903210073524764662,319446708481476079418799680356342,313107212704297202652946771181558,323864901974280023723296971288574,321983136401054115026759040364494,321983136401054115026759040364494,324518089430880865884909220921294,324518089430880865884909220921294,324517934688259505634630227165046,319446708481476079418799680356342,313107212704297202652946771181558,101129794884214935659549890143730,324508649533353665382153696833534,323864901974280023723296971288574,324236303329469660080459390910462,324236303329469660080459390910462,324236303329469660080459390910462,324201640986823872354669157154814,323864901974280023723296971288574,313107212704297202652946771181558,321983136401054115026759040364494,319446708481476079418799680356342,313107212704297202652946771181558,141971913047552903210073524764662,283948782313176277266243929501694,243388915200728126671989004828670,141971913047552903210073524764662
108	41	C3 x C3 x A4	5832	54	true	true	216	168	84	46	18	12	1	clique_ge_9	98,95,10,70,99,69,97,101,83	0,324518553658426726780956988405560,324513600679008937563420940800264,201645574834598445179922681987014,321982672173429855464124505917378,321982672173429855464124505917378,324518553658426726780956988405560,324518553658426726780956988405560,324518553658278571831030032363262,324513601888824850888942216541690,324518553658131576617380691833850,324513600679008937563420940800264,300350125685800356534478947217102,324518553658422115096987269044170,324518553658422115096987269044170,201645574834598445179922681987014,324518553658352939804937036529606,324518553658352939804937036529606,321982672173429855464124505917378,324517934535962609498780022040112,324517934688407084092999082704894,324518553658131576617380691833850,324518552448910575311777857271802,324517934535962609498780022040112,324517934688407084092999082704894,324513601888824850888942216541690,324518553658131576617380691833850,324517934688407084092999082704894,304156913464963842239965106794494,324517310863794118291537094766590,324518552448910575311777857271802,147046356120760773118276070014926,324518553658422115096987269044170,324518553658422115096987269044170,147046356120760773118276070014926,321983136401054115026759040364494,321983136401054115026759040364494,324518553658422115096987269044170,324518553658352939804937036529606,324518553658352939804937036529606,324518553658352939804937036529606,324518553658426726780956988405560,324518553506130407143261953556470,319119891685390457139073424253938,231323921354706743528009716688882,324518553658278571831030032363262,319447951257513644716598644178942,314377318633455401047104025526270,324513601888824850888942216541690,324518553506130407143261953556470,101129794884214935659549890143730,319119891685390457139073424253938,324518553658278571831030032363262,162259276744210684509211869577214,319447951257513644716598644178942,324518552448910575311777857271802,162259276744210684509211869577214,319447951257513644716598644178942,323248425931414310434802541522942,300350125685800356534478947217102,324518089430880865884909220921294,324518089430880865884909220921294,324518553658422115096987269044170,324518089430880865884909220921294,324518089430880865884909220921294,321983136401054115026759040364494,324518553658352939804937036529606,324518553658278571831030032363262,324518553658131576617380691833850,324518552448910575311777857271802,324518553506130407143261953556470,324191736881231291081237335080950,242735281689429178187129271844854,101129794884214935659549890143730,324517310863794118291537094766590,323248425931414310434802541522942,162259276744210684509211869577214,324518553506130407143261953556470,283755663733161536095981167149046,324191736881231291081237335080950,231323921354706743528009716688882,304156913464963842239965106794494,324517310863794118291537094766590,314377318633455401047104025526270,314377318633455401047104025526270,321983136401054115026759040364494,321983136401054115026759040364494,324518089430880865884909220921294,324518089430880865884909220921294,324517934688407084092999082704894,324517310863794118291537094766590,323248425931414310434802541522942,324513601888824850888942216541690,324191736881231291081237335080950,242735281689429178187129271844854,283755663733161536095981167149046,304156913464963842239965106794494,283755663733161536095981167149046,324191736881231291081237335080950,242735281689429178187129271844854,323248425931414310434802541522942,321983136401054115026759040364494,319447951257513644716598644178942,314377318633455401047104025526270,304156913464963842239965106794494,283755663733161536095981167149046,242735281689429178187129271844854,162259276744210684509211869577214
108	41	C3 x C3 x A4	5832	54	true	true	216	168	84	47	18	12	3	nonfaithful_radical	1,3,12	0,324518553658426726780956988405560,0,321982672173429855464124505917378,321982672173429855464124505917378,321982672173429855464124505917378,324518553658426726780956988405560,324518553658426726780956988405560,324517934687226491874166817421050,324513601888824850888942216541690,324518553658131576617380691833850,0,321982672173429855464124505917378,321982672173429855464124505917378,321982672173429855464124505917378,321982672173429855464124505917378,321982672173429855464124505917378,321982672173429855464124505917378,321982672173429855464124505917378,324518553658426726780956988405560,324518553507163420870739888175098,324518553658131576617380691833850,324518552448910575311777857271802,324518553658426726780956988405560,324517934687226491874166817421050,324513601888824850888942216541690,324518553658131576617380691833850,324518553507163420870739888175098,121615229157164294295233146910714,319438047113847132381777800198138,324518552448910575311777857271802,321982672173429855464124505917378,321982672173429855464124505917378,321982672173429855464124505917378,321982672173429855464124505917378,321982672173429855464124505917378,321982672173429855464124505917378,321982672173429855464124505917378,321982672173429855464124505917378,321982672173429855464124505917378,321982672173429855464124505917378,324518553658426726780956988405560,324518553507163420870739888175098,324518553658131576617380691833850,324518552448910575311777857271802,324517934687226491874166817421050,324200398230265778166998604183546,242118769415977764467646585108474,324513601888824850888942216541690,324517934687226491874166817421050,324513601888824850888942216541690,324518553658131576617380691833850,324518553507163420870739888175098,121615229157164294295233146910714,319438047113847132381777800198138,324518552448910575311777857271802,304038071155079820502458198652922,324200398230265778166998604183546,313723706806672433775668946270202,321982672173429855464124505917378,321982672173429855464124505917378,321982672173429855464124505917378,321982672173429855464124505917378,321982672173429855464124505917378,321982672173429855464124505917378,321982672173429855464124505917378,321982672173429855464124505917378,324518553507163420870739888175098,324518553658131576617380691833850,324518552448910575311777857271802,324517934687226491874166817421050,324200398230265778166998604183546,242118769415977764467646585108474,324513601888824850888942216541690,319438047113847132381777800198138,313723706806672433775668946270202,304038071155079820502458198652922,324518553507163420870739888175098,121615229157164294295233146910714,319438047113847132381777800198138,324518552448910575311777857271802,304038071155079820502458198652922,324200398230265778166998604183546,313723706806672433775668946270202,242118769415977764467646585108474,321982672173429855464124505917378,321982672173429855464124505917378,321982672173429855464124505917378,321982672173429855464124505917378,324517934687226491874166817421050,324200398230265778166998604183546,242118769415977764467646585108474,324513601888824850888942216541690,319438047113847132381777800198138,313723706806672433775668946270202,304038071155079820502458198652922,121615229157164294295233146910714,304038071155079820502458198652922,324200398230265778166998604183546,313723706806672433775668946270202,242118769415977764467646585108474,321982672173429855464124505917378,319438047113847132381777800198138,313723706806672433775668946270202,304038071155079820502458198652922,121615229157164294295233146910714,242118769415977764467646585108474,121615229157164294295233146910714
108	41	C3 x C3 x A4	5832	54	true	true	216	168	84	48	18	12	3	nonfaithful_radical	1,32,35	0,324518553657098556143280024715196,321982672173429855464124505917378,321982672173429855464124505917378,321982672173429855464124505917378,321982672173429855464124505917378,324518553657098556143280024715196,324518553507310999289526604529278,324518553507310999289526604529278,263671322127388621096904319565310,324507406757906970094831312829438,321982672173429855464124505917378,321982672173429855464124505917378,321982672173429855464124505917378,321982672173429855464124505917378,321982672173429855464124505917378,321982672173429855464124505917378,321982672173429855464124505917378,321982672173429855464124505917378,324517934688407084092999082704894,324517934688407084092999082704894,324507406757906970094831312829438,322594794837377245835942376243198,324517934688407084092999082704894,324517934688407084092999082704894,324236303329469660080459390910462,324201640986823872354669157154814,324517934688407084092999082704894,324236303329469660080459390910462,324201640986823872354669157154814,322594794837377245835942376243198,0,321982672173429855464124505917378,321982672173429855464124505917378,0,321982672173429855464124505917378,321982672173429855464124505917378,321982672173429855464124505917378,321982672173429855464124505917378,321982672173429855464124505917378,321982672173429855464124505917378,324518553507310999289526604529278,324518553507310999289526604529278,319447951257513644716598644178942,314377318633455401047104025526270,324518553507310999289526604529278,319447951257513644716598644178942,314377318633455401047104025526270,263671322127388621096904319565310,324518553657098556143280024715196,162259276744210684509211869577214,319447951257513644716598644178942,324518553657098556143280024715196,162259276744210684509211869577214,319447951257513644716598644178942,243388915200728126671989004828670,162259276744210684509211869577214,319447951257513644716598644178942,243388915200728126671989004828670,321982672173429855464124505917378,321982672173429855464124505917378,321982672173429855464124505917378,321982672173429855464124505917378,321982672173429855464124505917378,321982672173429855464124505917378,321982672173429855464124505917378,321982672173429855464124505917378,324518553657098556143280024715196,324201640986823872354669157154814,243388915200728126671989004828670,324518553657098556143280024715196,324201640986823872354669157154814,243388915200728126671989004828670,162259276744210684509211869577214,324201640986823872354669157154814,243388915200728126671989004828670,162259276744210684509211869577214,324518553507310999289526604529278,263671322127388621096904319565310,324507406757906970094831312829438,314377318633455401047104025526270,263671322127388621096904319565310,324507406757906970094831312829438,314377318633455401047104025526270,314377318633455401047104025526270,321982672173429855464124505917378,321982672173429855464124505917378,321982672173429855464124505917378,321982672173429855464124505917378,324517934688407084092999082704894,324507406757906970094831312829438,322594794837377245835942376243198,324236303329469660080459390910462,324507406757906970094831312829438,322594794837377245835942376243198,324236303329469660080459390910462,324236303329469660080459390910462,324236303329469660080459390910462,324201640986823872354669157154814,322594794837377245835942376243198,322594794837377245835942376243198,321982672173429855464124505917378,319447951257513644716598644178942,314377318633455401047104025526270,263671322127388621096904319565310,263671322127388621096904319565310,243388915200728126671989004828670,162259276744210684509211869577214
108	41	C3 x C3 x A4	5832	54	true	true	216	168	84	49	18	12	3	nonfaithful_radical	1,13,60	0,324517934537290780176039557459900,321982672173429855464124505917378,321982672173429855464124505917378,321982672173429855464124505917378,321982672173429855464124505917378,324517934537290780176039557459900,324518553657245558136537193901950,324518553658278571831030032363262,162061206422927116798167615532542,319131038605094974110209394338814,321982672173429855464124505917378,0,321982672173429855464124505917378,321982672173429855464124505917378,321982672173429855464124505917378,321982672173429855464124505917378,321982672173429855464124505917378,321982672173429855464124505917378,324518553658278571831030032363262,324518553657245558136537193901950,319131038605094974110209394338814,233247700765864710014736965562366,324518553658278571831030032363262,324517934537290780176039557459900,283948782313176277266243929501694,324508649533353665382153696833534,324518553657245558136537193901950,304156913464963842239965106794494,324517310863794118291537094766590,233247700765864710014736965562366,321982672173429855464124505917378,321982672173429855464124505917378,321982672173429855464124505917378,321982672173429855464124505917378,321982672173429855464124505917378,321982672173429855464124505917378,321982672173429855464124505917378,321982672173429855464124505917378,321982672173429855464124505917378,321982672173429855464124505917378,324518553657245558136537193901950,324517934537290780176039557459900,324517310863794118291537094766590,323248425931414310434802541522942,324518553658278571831030032363262,324508649533353665382153696833534,323864901974280023723296971288574,162061206422927116798167615532542,324518553657245558136537193901950,304156913464963842239965106794494,324517310863794118291537094766590,324518553658278571831030032363262,162061206422927116798167615532542,319131038605094974110209394338814,323864901974280023723296971288574,283948782313176277266243929501694,324508649533353665382153696833534,323248425931414310434802541522942,0,321982672173429855464124505917378,321982672173429855464124505917378,321982672173429855464124505917378,321982672173429855464124505917378,321982672173429855464124505917378,321982672173429855464124505917378,321982672173429855464124505917378,324518553658278571831030032363262,324508649533353665382153696833534,323864901974280023723296971288574,324518553657245558136537193901950,319131038605094974110209394338814,233247700765864710014736965562366,304156913464963842239965106794494,324517310863794118291537094766590,323248425931414310434802541522942,283948782313176277266243929501694,324517934537290780176039557459900,283948782313176277266243929501694,324508649533353665382153696833534,323248425931414310434802541522942,304156913464963842239965106794494,324517310863794118291537094766590,233247700765864710014736965562366,323864901974280023723296971288574,321982672173429855464124505917378,321982672173429855464124505917378,321982672173429855464124505917378,321982672173429855464124505917378,324517934537290780176039557459900,324517310863794118291537094766590,323248425931414310434802541522942,283948782313176277266243929501694,324508649533353665382153696833534,323864901974280023723296971288574,162061206422927116798167615532542,304156913464963842239965106794494,162061206422927116798167615532542,319131038605094974110209394338814,323864901974280023723296971288574,323248425931414310434802541522942,321982672173429855464124505917378,319131038605094974110209394338814,233247700765864710014736965562366,304156913464963842239965106794494,283948782313176277266243929501694,233247700765864710014736965562366,162061206422927116798167615532542
108	41	C3 x C3 x A4	5832	54	true	true	216	168	84	50	18	12	1	clique_ge_9	96,107,10,101,11,72,84,108,103	0,324518553657098556143280024715196,105739256789625560291209897547466,201645574834598445179922681987014,321982672173429855464124505917378,321982672173429855464124505917378,324518553657098556143280024715196,324518553657245558136537193901950,324517934687226491874166817421050,263671322127388621096904319565310,324507406757906970094831312829438,105739256789625560291209897547466,280749809245405038245375963295566,324518553658422115096987269044170,324518553658422115096987269044170,201645574834598445179922681987014,324518553658352939804937036529606,324518553658352939804937036529606,321982672173429855464124505917378,324518553506130407143261953556470,324518553657245558136537193901950,324507406757906970094831312829438,322594794837377245835942376243198,324518553506130407143261953556470,324517934687226491874166817421050,283948782313176277266243929501694,324508649533353665382153696833534,324518553657245558136537193901950,121615229157164294295233146910714,319438047113847132381777800198138,322594794837377245835942376243198,261735952176945351923320481380748,324518553658422115096987269044170,324518553658422115096987269044170,261735952176945351923320481380748,321983136401054115026759040364494,321983136401054115026759040364494,324518553658422115096987269044170,324518553658352939804937036529606,324518553658352939804937036529606,324518553658352939804937036529606,324518553657245558136537193901950,324518553506130407143261953556470,324191736881231291081237335080950,242735281689429178187129271844854,324517934687226491874166817421050,324508649533353665382153696833534,323864901974280023723296971288574,263671322127388621096904319565310,324517934535962609498780022040112,283755663733161536095981167149046,324191736881231291081237335080950,324518553657098556143280024715196,121615229157164294295233146910714,319438047113847132381777800198138,323864901974280023723296971288574,283948782313176277266243929501694,324508649533353665382153696833534,313723706806672433775668946270202,280749809245405038245375963295566,324518089430880865884909220921294,324518089430880865884909220921294,324518553658422115096987269044170,324518089430880865884909220921294,324518089430880865884909220921294,321983136401054115026759040364494,324518553658352939804937036529606,324518553657098556143280024715196,324508649533353665382153696833534,323864901974280023723296971288574,324517934535962609498780022040112,324191736881231291081237335080950,242735281689429178187129271844854,283755663733161536095981167149046,319438047113847132381777800198138,313723706806672433775668946270202,283948782313176277266243929501694,324518553506130407143261953556470,101129794884214935659549890143730,319119891685390457139073424253938,242735281689429178187129271844854,263671322127388621096904319565310,324507406757906970094831312829438,313723706806672433775668946270202,323864901974280023723296971288574,321983136401054115026759040364494,321983136401054115026759040364494,324518089430880865884909220921294,324518089430880865884909220921294,324517934687226491874166817421050,324507406757906970094831312829438,322594794837377245835942376243198,283948782313176277266243929501694,319119891685390457139073424253938,231323921354706743528009716688882,283755663733161536095981167149046,121615229157164294295233146910714,283755663733161536095981167149046,324191736881231291081237335080950,231323921354706743528009716688882,322594794837377245835942376243198,321983136401054115026759040364494,319438047113847132381777800198138,313723706806672433775668946270202,263671322127388621096904319565310,101129794884214935659549890143730,242735281689429178187129271844854,121615229157164294295233146910714
